# Program:featureCounts v1.4.4; Command:"featureCounts" "-a" "chr4.gtf" "-o" "counts.txt" "-t" "exon" "-g" "gene_name" "-T" "16" "trimmed_ctl1.fastq_tophat/accepted_hits.bam" "trimmed_ctl2.fastq_tophat/accepted_hits.bam" "trimmed_ctl3.fastq_tophat/accepted_hits.bam" "trimmed_uvb1.fastq_tophat/accepted_hits.bam" "trimmed_uvb2.fastq_tophat/accepted_hits.bam" "trimmed_uvb3.fastq_tophat/accepted_hits.bam" 
Geneid	Chr	Start	End	Strand	Length	trimmed_ctl1.fastq_tophat/accepted_hits.bam	trimmed_ctl2.fastq_tophat/accepted_hits.bam	trimmed_ctl3.fastq_tophat/accepted_hits.bam	trimmed_uvb1.fastq_tophat/accepted_hits.bam	trimmed_uvb2.fastq_tophat/accepted_hits.bam	trimmed_uvb3.fastq_tophat/accepted_hits.bam
ASIC5	4;4;4;4;4;4;4;4;4;4	155829729;155831824;155836689;155838813;155842207;155843681;155852191;155854077;155863448;155866187	155830046;155831915;155836857;155838869;155842354;155843830;155852316;155854314;155863754;155866273	-;-;-;-;-;-;-;-;-;-	1692	0	0	0	0	0	0
TDO2	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	155854738;155855302;155858848;155864512;155883932;155903693;155904018;155905067;155905820;155908887;155910025;155911497;155914323;155915855;155917395;155918149;155918804;155919837	155854864;155855330;155858898;155865102;155884099;155903793;155904123;155905794;155907792;155909014;155910211;155911604;155914434;155915912;155917474;155918239;155918859;155920406	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5264	0	0	0	12	0	5
CTSO	4;4;4;4;4;4;4;4	155924118;155928336;155929542;155937362;155939371;155942317;155943156;155953713	155926070;155928428;155929705;155937483;155939538;155942456;155943264;155953917	-;-;-;-;-;-;-;-	2954	75	136	58	141	116	136
FTH1P21	4	156006478	156006988	+	511	0	0	0	0	0	0
AC108211.1	4	156296561	156296646	-	86	0	0	0	0	0	0
RP11-171N4.1	4;4	156585979;156589232	156586163;156590039	+;+	993	0	0	0	0	0	0
RP11-171N4.2	4;4;4	156634494;156636568;156642265	156634871;156636606;156642454	-;-;-	607	0	0	0	0	0	0
RP11-171N4.3	4;4	156642580;156643454	156642638;156643569	+;+	175	0	0	0	0	0	0
RP11-171N4.4	4;4	156686664;156691998	156686971;156692636	+;+	947	0	0	0	0	0	0
PDGFC	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	156760454;156767773;156770182;156772686;156773677;156774372;156778201;156779088;156810837;156835915;156850221;156861429;156873906;156967329;156970786	156763206;156767990;156770643;156772893;156773717;156774478;156778309;156779158;156811017;156836007;156850416;156861489;156873972;156967745;156971394	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5593	36	83	83	109	124	65
RP11-154F14.2	4;4	156841359;156842031	156841419;156842236	+;+	267	0	0	0	0	0	0
RP11-154F14.3	4	156876435	156876820	+	386	0	0	0	0	0	0
RP11-612J15.1	4	156886645	156886862	+	218	0	0	0	0	0	0
RP11-612J15.3	4	156972631	156972956	+	326	0	0	0	0	0	0
RPPH1-3P	4	156986372	156986693	-	322	0	0	0	0	0	2
GLRB	4;4;4;4;4;4;4;4;4;4;4;4;4	157076057;157076403;157077996;157084664;157091371;157120556;157122330;157136365;157136804;157138809;157143807;157152718;157170432	157076297;157076558;157078146;157084724;157091382;157120662;157122397;157136698;157136886;157138949;157143959;157153010;157172090	+;+;+;+;+;+;+;+;+;+;+;+;+	3459	13	20	9	33	2	6
RNU6-582P	4	157201562	157201668	-	107	0	0	0	0	0	0
GRIA2	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	157204182;157219903;157220668;157221242;157221598;157249464;157249815;157303552;157312679;157317658;157321438;157332819;157333249;157334010;157336377;157341264;157359896;157360700;157361538;157362799;157363435	157204435;157220366;157221130;157221542;157221807;157249514;157249853;157303791;157312875;157317711;157321599;157332986;157333353;157335877;157336747;157341462;157360143;157361124;157361652;157363164;157366075	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	8941	2	1	8	13	5	11
RP11-392C20.1	4	157204462	157204855	-	394	0	0	0	0	0	0
AC079233.1	4	157360144	157360198	+	55	0	0	0	0	0	0
RP11-364P22.1	4;4	157572490;157574898	157572725;157576154	+;+	1493	0	0	0	0	0	0
AC093817.1	4	157588148	157588235	-	88	0	0	0	0	0	0
RP11-364P22.2	4;4	157637687;157666671	157638124;157667044	+;+	812	0	0	0	0	0	0
RP11-312A15.1	4	157815010	157815480	+	471	0	0	0	0	0	0
RP11-364P22.3	4	157818101	157818572	-	472	0	0	0	0	0	0
RP11-312A15.2	4	157945817	157946642	-	826	0	0	0	0	0	0
RP11-312A15.3	4;4	157968412;157968885	157968570;157969615	-;-	890	0	0	0	0	0	0
RP11-597D13.1	4	158109500	158110153	-	654	0	0	0	0	0	0
RP11-597D13.2	4	158111361	158111931	-	571	0	0	0	0	3	3
FAM198B	4;4;4;4;4;4;4;4	158124474;158130786;158155611;158159516;158167177;158168354;158172339;158172868	158127614;158131012;158155825;158159681;158167212;158171599;158172736;158173318	-;-;-;-;-;-;-;-	7880	71	126	34	241	175	218
RP11-597D13.9	4;4;4;4;4;4;4;4	158170752;158172252;158172577;158176307;158179661;158198788;158199088;158201412	158171480;158172416;158172940;158177046;158179926;158198870;158200913;158202877	+;+;+;+;+;+;+;+	5639	0	0	0	9	12	6
NUDT19P5	4	158182825	158183393	+	569	0	0	0	0	0	0
RP11-597D13.8	4;4	158199105;158200324	158199350;158200442	-;-	365	0	0	0	0	0	0
TMEM144	4;4;4;4;4;4;4;4;4;4;4;4;4	158201604;158203620;158210194;158212608;158215191;158217321;158219310;158232901;158237337;158240299;158241509;158244296;158253444	158201698;158203708;158212220;158214016;158215313;158217420;158219390;158235672;158237643;158240418;158241606;158244349;158255411	+;+;+;+;+;+;+;+;+;+;+;+;+	9243	32	22	20	42	9	24
RP11-597D13.7	4;4;4	158270378;158271643;158276778	158271563;158272173;158278676	+;+;+	3616	14	10	2	22	38	44
RXFP1	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	158315311;158422270;158514845;158521714;158543718;158544232;158572698;158593401;158599245;158605068;158607048;158607972;158610633;158612130;158612291;158617131;158626820;158628638;158633405;158638008;158639260;158644909;158646303;158646791;158648499;158651757	158315470;158422368;158514938;158522025;158544168;158544406;158573091;158593499;158599431;158605139;158607131;158608043;158610685;158612201;158612362;158617205;158626891;158628709;158633476;158638079;158639331;158645138;158646679;158647201;158648717;158653372	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	5684	0	0	0	0	0	0
RNU4-79P	4	158395394	158395534	+	141	0	0	0	0	0	0
RP11-781M16.1	4;4	158469586;158470151	158469685;158470702	+;+	652	0	0	0	0	0	0
RP11-781M16.2	4;4;4	158490766;158494926;158509511	158490895;158495056;158509908	-;-;-	659	0	0	0	0	0	0
C4orf46	4;4	158666679;158671616	158669768;158672255	-;-	3730	36	49	20	51	74	93
ETFDH	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	158672125;158679290;158680467;158681571;158681942;158684592;158685101;158690348;158695497;158697559;158698987;158703423;158706189;158706629;158708364	158672490;158680101;158680607;158681614;158682424;158684775;158685219;158690425;158695643;158697699;158699130;158703591;158706371;158706850;158709623	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	4493	63	139	104	225	287	294
U3	4	158700691	158700909	+	219	0	0	0	0	0	0
PPID	4;4;4;4;4;4;4;4;4;4	158709134;158709942;158710762;158713119;158715297;158715562;158717012;158719180;158721343;158723204	158709824;158710670;158710848;158713260;158715403;158715684;158717200;158719286;158721483;158723396	-;-;-;-;-;-;-;-;-;-	2509	66	37	49	146	112	215
FNIP2	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	158769138;158795854;158806094;158808590;158825916;158829079;158831861;158832067;158833528;158851321;158859057;158859578;158861342;158861607;158868102;158870313;158889827;158891446;158895750;158904466	158769319;158796024;158806423;158808711;158826042;158829225;158831961;158832138;158836658;158851450;158859258;158859666;158861488;158861776;158869428;158870469;158890188;158891646;158895865;158908049	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10868	79	80	96	146	158	261
RNU6-128P	4	158794590	158794696	-	107	0	0	0	0	0	0
C4orf45	4;4;4;4;4;4;4	158893134;158915170;158937484;158960286;158973079;159035033;159038602	158893717;158915359;158937547;158960344;158973311;159035181;159038760	-;-;-;-;-;-;-	1438	0	0	0	0	0	0
SNORD39	4	158909373	158909450	-	78	0	0	0	0	0	0
AC093700.1	4	159000146	159000290	-	145	0	0	0	0	0	0
RP11-815N9.2	4	159007119	159007835	+	717	9	11	4	4	35	24
FABP5P12	4	159026139	159026527	+	389	0	0	0	0	0	0
RAPGEF2	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	159104178;159186642;159193200;159210500;159228254;159229337;159238809;159241201;159243774;159266881;159267161;159267737;159282504;159304342;159314591;159322347;159323459;159326661;159330334;159331431;159331626;159331926;159332451;159338311;159339114;159341564;159342979;159343281;159344036;159345106;159346789;159350137;159351059;159352457;159353487;159355853;159358114	159104231;159186712;159193256;159210583;159228357;159229530;159238884;159241368;159243791;159266958;159267309;159268215;159282640;159304473;159314768;159322483;159323617;159330010;159330653;159331538;159331833;159332034;159332856;159338468;159339354;159341947;159343190;159343404;159344059;159345329;159346998;159350289;159351181;159352910;159354046;159356158;159360169	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	12005	0	0	0	0	0	0
AC095064.1	4	159123633	159123684	-	52	0	0	0	0	0	0
MIR3688-1	4	159128802	159128894	-	93	0	0	0	0	0	0
RP11-138A23.1	4	159375099	159375322	-	224	0	0	0	0	0	0
RP11-138A23.2	4;4	159398533;159400778	159398628;159401246	+;+	565	0	0	0	0	0	0
RP11-6C14.1	4;4;4	159666503;159745722;159777670	159666658;159745808;159777784	-;-;-	358	0	0	0	0	0	0
AC097466.1	4	159722801	159722885	-	85	0	0	0	0	0	0
RP11-502M1.1	4	160521829	160522311	-	483	0	0	0	0	0	0
RP11-502M1.2	4;4;4;4;4	160539254;160541991;160545369;160554045;160586246	160539840;160542048;160545481;160554131;160586817	+;+;+;+;+	1417	0	0	0	0	0	0
RPS14P7	4	160818422	160818869	+	448	0	0	0	0	0	0
AC106860.1	4	161003877	161003958	-	82	0	0	0	0	0	0
RP11-234O6.2	4;4	161378953;161385831	161379205;161388417	+;+	2840	0	0	0	0	0	0
FSTL5	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	161383897;161455004;161459212;161481020;161495136;161500016;161510398;161538166;161542532;161552488;161587455;161656328;161664816;161759411;161775878;161920404;162033625;162111271;162163615	161386449;161455128;161459319;161481169;161495480;161500134;161510424;161538300;161542693;161552577;161587575;161656494;161664904;161759531;161776074;161920652;162033658;162111412;162164035	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	5355	0	0	0	0	0	0
RP11-497K21.1	4;4;4;4;4;4	162022733;162032578;162035210;162041854;162043183;162047373	162022909;162032753;162035399;162042091;162043311;162047567	+;+;+;+;+;+	1105	0	0	0	0	0	0
MTHFD2P4	4;4;4	162322188;162322868;162323363	162322294;162323240;162323907	+;+;+	1025	0	0	0	0	0	0
TOMM22P4	4;4	162521682;162522003	162521978;162522041	+;+	336	0	0	0	0	0	0
AC005150.3	4	162709588	162709655	-	68	0	0	0	0	0	0
AC005150.1	4;4	162740668;162741669	162740915;162742048	+;+	628	0	0	0	0	0	0
AC005150.2	4	162742591	162742677	-	87	0	0	0	0	0	0
AC084752.1	4	162979724	162979775	-	52	0	0	0	0	0	0
RP11-580J4.1	4	162984795	162985416	+	622	0	0	0	0	0	0
RP11-563E2.2	4;4;4	163108785;163117435;163119385	163108907;163117507;163119965	+;+;+	777	0	0	0	0	0	0
NAF1	4;4;4;4;4;4;4;4;4;4;4;4;4	163110073;163126708;163128669;163133154;163135026;163137199;163140223;163145782;163148341;163156964;163158225;163164217;163166363	163110290;163127115;163129348;163133642;163136320;163137250;163140383;163145864;163148434;163157454;163158327;163164391;163166921	-;-;-;-;-;-;-;-;-;-;-;-;-	4808	0	0	0	0	0	0
RP11-719L21.1	4	163265575	163266583	-	1009	0	0	0	0	0	0
NPY1R	4;4;4;4;4	163323961;163325856;163330700;163332482;163344305	163325758;163326705;163331166;163333018;163344832	-;-;-;-;-	4180	0	0	0	0	0	0
NPY5R	4;4;4;4;4	163343939;163344102;163345714;163347452;163350219	163344000;163345503;163345753;163347522;163351934	+;+;+;+;+	3291	0	0	0	0	0	0
RPL35AP12	4	163382179	163382516	+	338	0	0	0	0	0	0
TKTL2	4	163471093	163473746	-	2654	0	0	0	0	0	0
TMA16	4;4;4;4;4;4;4	163494442;163507033;163512424;163514074;163515313;163517072;163519334	163494836;163507145;163512859;163514158;163516102;163517559;163520539	+;+;+;+;+;+;+	3513	0	0	0	0	0	0
AC093788.1	4	163523292	163523386	+	95	0	0	0	0	0	0
MARCH1	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	163524298;163545596;163555849;163583653;163612271;163613314;163700813;163854021;163988501;164055177;164111588;164129987;164135420;164234833;164329930;164383187	163529046;163545743;163555973;163585929;163613038;163613534;163700863;163854178;163988921;164055274;164111662;164130063;164135497;164234916;164330156;164384050	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	10421	0	0	0	0	0	0
RP11-218F10.3	4	163529771	163530697	+	927	0	0	0	0	0	0
RN7SKP105	4	163828800	163829113	-	314	0	0	0	0	0	0
RP11-606P2.1	4	163932526	163933182	+	657	0	0	0	0	0	0
RP11-39C10.1	4	164188311	164190367	+	2057	0	0	0	0	0	0
ANP32C	4	164197007	164197711	-	705	0	0	0	0	0	0
RP11-75A5.1	4	164597719	164597976	+	258	0	0	0	0	0	0
RNU6-284P	4	164620732	164620837	+	106	0	0	0	0	0	0
RP11-294O2.1	4	164725310	164726706	+	1397	0	0	0	0	0	0
LINC01207	4;4;4	164754064;164770419;164801091	164754411;164770555;164803795	+;+;+	3190	0	0	0	0	0	0
RNU6-668P	4	164787290	164787396	+	107	0	0	0	0	0	0
APELA	4;4;4;4	164877004;164878920;164895416;164898726	164877407;164879256;164897523;164898965	+;+;+;+	3089	0	0	0	0	0	0
TRIM60P14	4	164915565	164916983	+	1419	0	0	0	0	0	0
RP11-366M4.2	4	164920618	164921063	-	446	0	0	0	0	0	0
FAM218BP	4	164929494	164929951	-	458	0	0	0	0	0	0
RP11-366M4.18	4	164933086	164933506	-	421	0	0	0	0	0	0
RP11-366M4.6	4;4	164938322;164939303	164938979;164939990	-;-	1346	0	0	0	0	0	0
NACA3P	4	164943290	164943937	+	648	0	0	0	0	0	0
RP11-366M4.8	4	164948079	164949438	+	1360	0	0	0	0	0	0
TRIM61	4;4;4;4;4	164954446;164954976;164969478;164976688;164977531	164954768;164955096;164970339;164976825;164977668	-;-;-;-;-	1582	0	0	0	0	0	0
FAM218A	4	164956948	164959122	+	2175	0	0	0	0	0	0
RP11-366M4.11	4	164968587	164970002	-	1416	0	0	0	0	0	0
RP11-366M4.12	4	164987265	164987787	+	523	0	0	0	0	0	0
RP11-366M4.13	4;4	165007086;165007343	165007215;165007959	-;-	747	0	0	0	0	0	0
RP11-366M4.14	4	165010459	165011851	+	1393	0	0	0	0	0	0
RP11-366M4.1	4	165012366	165012845	-	480	0	0	0	0	0	0
RP11-366M4.19	4	165016887	165017433	+	547	0	0	0	0	0	0
RP11-366M4.15	4	165026261	165026944	-	684	0	0	0	0	0	0
TRIM60	4;4;4;4	165031953;165039198;165039425;165040069	165032112;165039252;165039615;165041744	+;+;+;+	2082	0	0	0	0	0	0
RP11-366M4.17	4	165045969	165046280	+	312	0	0	0	0	0	0
TRIM75P	4	165059148	165060554	+	1407	0	0	0	0	0	0
TMEM192	4;4;4;4;4;4;4;4;4	165070608;165085586;165088468;165100628;165102950;165111649;165112747;165182542;165208439	165079796;165085688;165088602;165100892;165103096;165111679;165112919;165182628;165208549	-;-;-;-;-;-;-;-;-	10241	0	0	0	0	0	0
KLHL2	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	165207618;165209400;165209893;165219644;165219934;165223938;165228807;165238776;165240348;165263197;165294359;165297609;165299507;165305608;165310553;165311464;165313238;165314026;165317826;165321312;165322032	165207902;165209462;165210180;165219722;165220059;165224057;165228913;165238899;165240464;165263359;165294468;165297725;165299656;165305725;165310752;165311565;165313366;165314166;165317969;165321375;165323156	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	3872	0	0	0	0	0	0
RNU4-87P	4	165252580	165252661	+	82	0	0	0	0	0	0
RP11-668G10.2	4	165277984	165279645	-	1662	0	0	0	0	0	0
MSMO1	4;4;4;4;4;4	165327623;165333340;165337789;165338652;165340221;165341751	165328122;165333625;165337937;165338778;165340640;165343160	+;+;+;+;+;+	2892	0	0	0	0	0	1
CPE	4;4;4;4;4;4;4;4;4;4;4;4;4	165361194;165378942;165381281;165415085;165418226;165464390;165467688;165482242;165484422;165487438;165493171;165495559;165497512	165361311;165379528;165381474;165415246;165418288;165464586;165467855;165482359;165484604;165487577;165493270;165495677;165498320	+;+;+;+;+;+;+;+;+;+;+;+;+	2958	0	0	0	0	0	0
MIR578	4	165386242	165386337	+	96	0	0	0	0	0	0
HADHAP1	4	165404067	165406350	-	2284	0	0	0	0	0	0
SCGB1D5P	4	165517255	165517501	-	247	0	0	0	0	0	0
NOL8P1	4	165547532	165551060	-	3529	0	0	0	0	0	0
RP11-511B7.1	4;4;4	165664350;165664692;165665154	165664551;165665016;165665671	+;+;+	1045	0	0	0	0	0	0
LINC01179	4;4;4;4;4;4	165684639;165685784;165692176;165733095;165754801;165761256	165684753;165685866;165692345;165733180;165754986;165762778	+;+;+;+;+;+	2163	0	0	0	0	0	0
TLL1	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	165873258;165874958;165919834;165989381;165992804;165994381;165995061;166003391;166007943;166014436;166025316;166030453;166039339;166042027;166043274;166044365;166055076;166057184;166060028;166065683;166074878;166077903;166091128;166099277;166100742	165874073;165875052;165919939;165989491;165992922;165994533;165995178;166003569;166008048;166014560;166025431;166030958;166039441;166042143;166043419;166044433;166055271;166057309;166060188;166065863;166075003;166078030;166091341;166099527;166103895	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	7522	0	0	0	0	0	0
RNA5SP170	4	166053187	166053287	-	101	0	0	0	0	0	0
AC093874.1	4	166227765	166227832	+	68	0	0	0	0	0	0
RP11-217C7.1	4;4;4;4	166388701;166509558;166522906;166526085	166389429;166509610;166523022;166526119	-;-;-;-	934	0	0	0	0	0	0
SPOCK3	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	166733384;166737467;166741997;166754086;166792170;166882823;166889130;166912620;167000349;167011222;167062492;167062642;167083238;167102438;167119794;167233985;167234354;167234450;167234694	166735090;166737604;166742059;166754729;166792289;166883267;166889244;166912743;167000463;167011302;167062537;167062650;167083246;167102557;167119874;167234332;167234426;167234590;167234796	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	4482	0	0	0	0	0	0
RNA5SP171	4	166918364	166918478	-	115	0	0	0	0	0	0
AC010103.1	4	166981301	166981386	-	86	0	0	0	0	0	0
RP11-436A7.1	4;4;4	167306910;167308176;167308624	167307211;167308296;167308789	-;-;-	589	0	0	0	0	0	0
RN7SL776P	4	167400495	167400762	-	268	0	0	0	0	0	0
PHBP14	4	167648430	167648796	+	367	0	0	0	0	0	0
RN7SKP188	4	167662986	167663302	+	317	0	0	0	0	0	0
RP11-521F1.1	4	167741879	167742287	-	409	0	0	0	0	0	0
RP11-310I9.1	4;4;4;4	167946674;167947931;167948713;168113229	167946843;167948035;167948781;168113331	-;-;-;-	447	0	0	0	0	0	0
ANXA10	4;4;4;4;4;4;4;4;4;4;4;4	168092515;168128084;168139486;168162528;168164198;168165184;168177740;168177890;168179217;168181683;168184559;168187366	168092718;168128165;168139580;168162641;168164288;168165326;168177793;168178315;168179312;168181741;168184681;168187690	+;+;+;+;+;+;+;+;+;+;+;+	1812	0	0	0	0	0	0
DDX60	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	168216293;168220554;168221730;168224243;168225529;168236029;168237286;168237691;168246418;168248188;168250954;168252509;168255711;168260865;168262000;168262683;168263528;168265465;168267582;168267841;168268854;168272043;168273279;168273934;168275345;168276015;168280335;168283446;168284820;168285393;168287048;168288174;168291748;168293787;168302300;168306379;168308006;168310998;168311256;168318622	168217032;168220717;168221881;168224385;168225676;168236373;168237488;168237795;168246618;168248292;168251106;168252656;168255869;168260989;168262128;168262787;168263671;168265614;168267691;168267983;168268969;168272138;168273398;168274083;168275503;168276181;168280590;168283606;168284935;168285498;168287203;168288315;168291906;168293945;168302416;168306720;168308195;168311067;168311365;168318807	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	6750	0	0	0	0	0	0
DDX60L	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	168356735;168361149;168371612;168373666;168375377;168377728;168378354;168379363;168379726;168384612;168390102;168391540;168394461;168395716;168400826;168403982;168405950;168406602;168415408;168415657;168416682;168419302;168420261;168421760;168422524;168423608;168427070;168430478;168432455;168433010;168441337;168448638;168453124;168456039;168457892;168461699;168468748;168471747;168472455;168472696;168475996;168480195;168480377;168489090;168490358;168492666;168504833;168506079;168530561;168536548;168537641	168358276;168361439;168371763;168373808;168375524;168377843;168378475;168379504;168380806;168384812;168390530;168391644;168394617;168396127;168400978;168404106;168406078;168406706;168415517;168415799;168416797;168419397;168420380;168421909;168422670;168423774;168427322;168430638;168432570;168433115;168441492;168448779;168453282;168456152;168458008;168462040;168470837;168471936;168472524;168472809;168476120;168480298;168480514;168489308;168490450;168492885;168504965;168506133;168530702;168536596;168537786	-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-;-	12156	0	0	0	0	0	0
PALLD	4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4;4	168497066;168507360;168511423;168631615;168648777;168654732;168668190;168677900;168681332;168682998;168685485;168690603;168691269;168700019;168709028;168711581;168712159;168832005;168877723;168890922;168894169;168896549;168897977;168903757;168913927;168915895;168921534;168924255;168924945;168925233;168926213	168497194;168507698;168512412;168631900;168648888;168654812;168668368;168678048;168681398;168683103;168685559;168690744;168691292;168700900;168709147;168711923;168712274;168832171;168878394;168891057;168894677;168896599;168898714;168904261;168914075;168916027;168921741;168924420;168925078;168925393;168928457	+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+;+	10114	0	0	0	0	0	0
BTF3L4P4	4;4	168598240;168598555	168598485;168598757	-;-	449	0	0	0	0	0	0
RP11-610J23.1	4;4;4	168647896;168648198;168648492	168648100;168648344;168648587	-;-;-	448	0	0	0	0	0	0
RNU6-1336P	4	168686608	168686716	-	109	0	0	0	0	0	0
RPL9P16	4	168755816	168756382	+	567	0	0	0	0	0	0
RP11-635L1.3	4;4	168828919;168832737	168829269;168832937	-;-	552	0	0	0	0	0	0
RP11-635L1.2	4	168843988	168844735	+	748	0	0	0	0	0	0
CBR4	4;4;4;4;4;4;4;4;4;4	168863770;168864372;168894570;168987590;169001169;169005885;169006755;169007636;169008952;169009948	168863973;168864586;168894765;168990328;169002205;169005914;169006891;169007756;169009054;169010275	-;-;-;-;-;-;-;-;-;-	5110	0	0	0	0	0	0
